"Project name","Task name","Date","Start time","End time","Duration","Time zone","Project archived","Task completed"
"Work",,"2025-02-16","18:50:59","18:52:21","00:01:22","+02:00","false",
"Math","Numerical Analysis","2025-02-16","18:52:22","20:02:44","01:10:22","+02:00","false","false"
"Math","Numerical Analysis","2025-02-16","21:17:00","21:22:21","00:05:21","+02:00","false","false"
"Physics",,"2025-02-16","21:22:22","21:25:56","00:03:34","+02:00","false",
"Math","Numerical Analysis","2025-02-16","21:25:57","21:31:55","00:05:58","+02:00","false","false"
"Work",,"2025-02-17","08:21:48","10:32:22","02:10:34","+02:00","false",
"Physics",,"2025-02-17","11:30:24","12:54:25","01:24:01","+02:00","false",
"Programming",,"2025-02-17","13:31:02","14:15:57","00:44:55","+02:00","false",
"Math","Numerical Analysis","2025-02-17","14:15:59","14:40:15","00:24:16","+02:00","false","false"
"Math","Real Analysis","2025-02-17","16:45:27","17:34:49","00:49:22","+02:00","false","false"
"Math","Real Analysis","2025-02-17","18:00:21","19:38:07","01:37:46","+02:00","false","false"
"Math","Real Analysis","2025-02-17","19:38:07","19:38:10","00:00:03","+02:00","false","false"
"Math","Real Analysis","2025-02-17","19:38:11","19:38:12","00:00:01","+02:00","false","false"
"Math","Numerical Analysis","2025-02-17","19:38:13","20:15:24","00:37:11","+02:00","false","false"
"Math","Numerical Analysis","2025-02-17","20:30:23","21:12:53","00:42:30","+02:00","false","false"
"Math","Numerical Analysis","2025-02-18","08:10:56","08:30:33","00:19:37","+02:00","false","false"
"Math","Numerical Analysis","2025-02-18","09:46:03","11:14:14","01:28:11","+02:00","false","false"
"Math","Numerical Analysis","2025-02-18","13:26:14","13:27:34","00:01:20","+02:00","false","false"
"Math","Real Analysis","2025-02-18","13:27:36","14:07:26","00:39:50","+02:00","false","false"
"Math","Real Analysis","2025-02-18","14:28:30","15:03:50","00:35:20","+02:00","false","false"
"Work",,"2025-02-18","15:03:50","16:07:44","01:03:54","+02:00","false",
"Math","Real Analysis","2025-02-18","16:07:44","16:44:43","00:36:59","+02:00","false","false"
"Math","Real Analysis","2025-02-18","16:56:27","17:11:33","00:15:06","+02:00","false","false"
"Math","Real Analysis","2025-02-18","17:11:02","17:11:03","00:00:01","+02:00","false","false"
"Math","Real Analysis","2025-02-18","17:35:18","17:35:21","00:00:03","+02:00","false","false"
"Math","Real Analysis","2025-02-18","17:35:22","18:01:57","00:26:35","+02:00","false","false"
"Math","Real Analysis","2025-02-18","18:01:58","18:23:22","00:21:24","+02:00","false","false"
"Math","Real Analysis","2025-02-18","18:25:27","18:25:28","00:00:01","+02:00","false","false"
"Programming",,"2025-02-18","18:25:30","18:37:25","00:11:55","+02:00","false",
"Programming",,"2025-02-18","18:41:04","19:50:16","01:09:12","+02:00","false",
"Math",,"2025-02-18","19:55:53","20:37:13","00:41:20","+02:00","false",
"Math","Numerical Analysis","2025-02-19","09:57:27","11:37:36","01:40:09","+02:00","false","false"
"Physics",,"2025-02-19","11:47:37","13:01:39","01:14:02","+02:00","false",
"Finance",,"2025-02-19","13:12:06","13:32:42","00:20:36","+02:00","false",
"Physics",,"2025-02-19","13:32:43","14:57:26","01:24:43","+02:00","false",
"Math","Real Analysis","2025-02-19","18:06:04","18:30:14","00:24:10","+02:00","false","false"
"Math","Real Analysis","2025-02-19","18:41:57","19:13:12","00:31:15","+02:00","false","false"
"Math","Real Analysis","2025-02-19","19:24:58","19:26:37","00:01:39","+02:00","false","false"
"Math","Real Analysis","2025-02-19","19:58:19","21:05:11","01:06:52","+02:00","false","false"
"General CS",,"2025-02-19","21:10:43","21:20:04","00:09:21","+02:00","false",
"Finance",,"2025-02-19","21:40:13","22:22:41","00:42:28","+02:00","false",
"Math","Calc","2025-02-20","08:06:07","09:29:40","01:23:33","+02:00","false","false"
"General CS",,"2025-02-20","09:53:47","11:16:21","01:22:34","+02:00","false",
"Physics",,"2025-02-20","11:39:36","13:00:39","01:21:03","+02:00","false",
"Math","Real Analysis","2025-02-20","14:49:45","16:12:22","01:22:37","+02:00","false","false"
"Programming",,"2025-02-20","16:15:49","16:57:26","00:41:37","+02:00","false",
"Math","Real Analysis","2025-02-20","17:18:13","17:19:46","00:01:33","+02:00","false","false"
"Finance",,"2025-02-20","17:24:21","17:37:44","00:13:23","+02:00","false",
"Finance",,"2025-02-20","18:34:45","20:28:48","01:54:03","+02:00","false",
"Finance",,"2025-02-20","20:29:28","20:29:41","00:00:13","+02:00","false",
"Math","Differential Equations","2025-02-20","20:30:01","20:41:42","00:11:41","+02:00","false","false"
"Finance",,"2025-02-21","08:56:11","09:10:18","00:14:07","+02:00","false",
"Finance",,"2025-02-21","10:22:30","10:38:29","00:15:59","+02:00","false",
"General CS",,"2025-02-21","10:38:31","11:24:40","00:46:09","+02:00","false",
"Finance",,"2025-02-21","15:35:08","15:54:52","00:19:44","+02:00","false",
"Programming",,"2025-02-22","09:39:58","11:03:54","01:23:56","+02:00","false",
"General CS",,"2025-02-22","13:06:05","14:02:28","00:56:23","+02:00","false",
"General CS",,"2025-02-22","14:17:24","14:42:49","00:25:25","+02:00","false",
"General CS",,"2025-02-22","15:13:10","16:15:00","01:01:50","+02:00","false",
"Finance",,"2025-02-22","16:15:02","16:29:55","00:14:53","+02:00","false",
"Finance",,"2025-02-22","16:44:24","17:17:07","00:32:43","+02:00","false",
"Finance",,"2025-02-22","17:18:10","17:33:14","00:15:04","+02:00","false",
"Machine Learning",,"2025-02-22","17:33:17","18:15:00","00:41:43","+02:00","false",
"Math","Stats","2025-02-22","18:27:53","18:31:55","00:04:02","+02:00","false","false"
"Math","Probability","2025-02-22","18:32:09","18:42:41","00:10:32","+02:00","false","false"
"Math","Probability","2025-02-22","19:33:45","19:46:57","00:13:12","+02:00","false","false"
"Math","Probability","2025-02-22","19:47:51","19:51:02","00:03:11","+02:00","false","false"
"Finance",,"2025-02-22","20:19:59","21:02:34","00:42:35","+02:00","false",
"Physics",,"2025-02-23","10:50:20","11:47:39","00:57:19","+02:00","false",
"General CS",,"2025-02-23","14:27:49","15:27:08","00:59:19","+02:00","false",
"Math","Probability","2025-02-23","15:48:29","17:54:02","02:05:33","+02:00","false","false"
"Physics",,"2025-02-24","08:42:00","09:38:33","00:56:33","+02:00","false",
"Math","Probability","2025-02-24","09:57:50","10:30:15","00:32:25","+02:00","false","false"
"Physics",,"2025-02-24","11:50:28","13:01:51","01:11:23","+02:00","false",
"Finance",,"2025-02-24","13:39:17","13:56:09","00:16:52","+02:00","false",
"Programming",,"2025-02-24","13:56:16","14:57:14","01:00:58","+02:00","false",
"Programming",,"2025-02-24","16:08:47","17:06:49","00:58:02","+02:00","false",
"Math","Probability","2025-02-24","17:06:52","17:57:49","00:50:57","+02:00","false","false"
"Math","Probability","2025-02-24","18:39:21","18:39:27","00:00:06","+02:00","false","false"
"Math","Numerical Analysis","2025-02-24","18:39:53","19:28:47","00:48:54","+02:00","false","false"
"Math","Numerical Analysis","2025-02-24","19:28:49","19:42:49","00:14:00","+02:00","false","false"
"Math","Numerical Analysis","2025-02-24","19:57:05","20:33:45","00:36:40","+02:00","false","false"
"Math","Numerical Analysis","2025-02-24","20:33:46","21:06:55","00:33:09","+02:00","false","false"
"Math","Numerical Analysis","2025-02-24","21:06:57","21:06:59","00:00:02","+02:00","false","false"
"Math","Probability","2025-02-25","07:58:22","09:04:02","01:05:40","+02:00","false","false"
"Math","Calc","2025-02-25","09:49:27","11:15:21","01:25:54","+02:00","false","false"
"Math",,"2025-02-25","09:59:19","09:59:21","00:00:02","+02:00","false",
"Programming",,"2025-02-25","11:18:33","11:29:01","00:10:28","+02:00","false",
"Math","Calc","2025-02-25","11:37:26","13:06:41","01:29:15","+02:00","false","false"
"Math","Calc","2025-02-25","13:44:50","15:00:31","01:15:41","+02:00","false","false"
"Math","Probability","2025-02-25","16:50:01","18:41:54","01:51:53","+02:00","false","false"
"Math","Probability","2025-02-25","19:12:45","19:39:18","00:26:33","+02:00","false","false"
"Math","Probability","2025-02-25","20:00:17","20:15:43","00:15:26","+02:00","false","false"
"Programming",,"2025-02-25","20:15:44","21:09:21","00:53:37","+02:00","false",
"Programming",,"2025-02-26","07:58:47","09:13:00","01:14:13","+02:00","false",
"Math","Complex Analysis","2025-02-26","09:52:18","11:14:52","01:22:34","+02:00","false","false"
"Physics",,"2025-02-26","11:35:39","12:59:19","01:23:40","+02:00","false",
"Programming",,"2025-02-26","14:36:12","15:54:52","01:18:40","+02:00","false",
"Math","Probability","2025-02-26","16:14:09","16:16:29","00:02:20","+02:00","false","false"
"Programming",,"2025-02-26","16:16:30","16:18:44","00:02:14","+02:00","false",
"Programming",,"2025-02-26","16:20:46","16:51:37","00:30:51","+02:00","false",
"Math","Probability","2025-02-26","16:51:39","18:40:01","01:48:22","+02:00","false","false"
"Math","Real Analysis","2025-02-26","18:40:07","18:59:37","00:19:30","+02:00","false","false"
"Math","Real Analysis","2025-02-26","18:59:39","18:59:40","00:00:01","+02:00","false","false"
"Math","Probability","2025-02-26","18:59:52","19:31:13","00:31:21","+02:00","false","false"
"Math","Real Analysis","2025-02-26","20:17:07","20:35:53","00:18:46","+02:00","false","false"
"Programming",,"2025-02-27","07:49:26","07:49:49","00:00:23","+02:00","false",
"General CS",,"2025-02-27","07:49:52","07:54:22","00:04:30","+02:00","false",
"Programming",,"2025-02-27","07:54:25","09:04:53","01:10:28","+02:00","false",
"Programming",,"2025-02-27","09:19:35","09:34:54","00:15:19","+02:00","false",
"Math","Probability","2025-02-27","09:34:55","09:55:45","00:20:50","+02:00","false","false"
"Math","Probability","2025-02-27","10:34:34","11:05:14","00:30:40","+02:00","false","false"
"Programming",,"2025-02-27","11:44:05","12:58:19","01:14:14","+02:00","false",
"Programming",,"2025-02-27","13:07:24","14:18:27","01:11:03","+02:00","false",
"General CS",,"2025-02-27","14:18:29","14:23:08","00:04:39","+02:00","false",
"Programming",,"2025-02-27","14:23:09","14:51:00","00:27:51","+02:00","false",
"Programming",,"2025-02-27","16:49:42","16:54:46","00:05:04","+02:00","false",
"Math","Probability","2025-02-27","16:54:48","17:57:04","01:02:16","+02:00","false","false"
"Math","Probability","2025-02-27","18:08:49","19:06:13","00:57:24","+02:00","false","false"
"Math","Probability","2025-02-27","19:45:01","19:53:26","00:08:25","+02:00","false","false"
"Math","Probability","2025-02-27","20:19:34","20:22:10","00:02:36","+02:00","false","false"
"Finance",,"2025-02-27","20:22:15","20:29:29","00:07:14","+02:00","false",
"Finance",,"2025-02-27","20:29:30","20:29:31","00:00:01","+02:00","false",
"Math","Probability","2025-02-27","20:29:32","21:22:11","00:52:39","+02:00","false","false"
"Finance",,"2025-02-28","08:48:48","09:18:20","00:29:32","+02:00","false",
"General CS",,"2025-02-28","09:47:14","11:16:24","01:29:10","+02:00","false",
"Programming",,"2025-02-28","11:25:57","12:11:48","00:45:51","+02:00","false",
"Programming",,"2025-02-28","12:20:37","12:36:27","00:15:50","+02:00","false",
"Math","Probability","2025-02-28","15:25:50","16:28:00","01:02:10","+02:00","false","false"
"Finance",,"2025-02-28","16:35:07","17:13:06","00:37:59","+02:00","false",
"Math","Probability","2025-02-28","17:13:08","17:38:58","00:25:50","+02:00","false","false"
"Math","Probability","2025-02-28","20:13:33","20:51:49","00:38:16","+02:00","false","false"
"Math","Probability","2025-02-28","20:57:51","21:15:41","00:17:50","+02:00","false","false"
"General CS",,"2025-02-28","21:15:44","21:24:19","00:08:35","+02:00","false",
"General CS",,"2025-02-28","21:24:20","21:24:21","00:00:01","+02:00","false",
"Math","Probability","2025-02-28","21:24:22","22:25:27","01:01:05","+02:00","false","false"
"Machine Learning",,"2025-03-01","11:06:30","11:16:33","00:10:03","+02:00","false",
"Machine Learning",,"2025-03-01","11:29:37","11:29:38","00:00:01","+02:00","false",
"Machine Learning",,"2025-03-01","11:29:39","13:12:53","01:43:14","+02:00","false",
"Machine Learning",,"2025-03-01","13:48:14","14:25:42","00:37:28","+02:00","false",
"Machine Learning",,"2025-03-01","15:20:00","16:11:21","00:51:21","+02:00","false",
"Machine Learning",,"2025-03-01","17:08:29","17:35:49","00:27:20","+02:00","false",
"Math","Probability","2025-03-01","17:35:50","18:33:46","00:57:56","+02:00","false","false"
"Math","Probability","2025-03-01","18:46:09","19:34:45","00:48:36","+02:00","false","false"
"Finance",,"2025-03-01","19:34:47","19:44:50","00:10:03","+02:00","false",
"Math","Probability","2025-03-01","19:44:52","19:54:58","00:10:06","+02:00","false","false"
"Finance",,"2025-03-01","19:54:59","20:28:56","00:33:57","+02:00","false",
"Math","Probability","2025-03-01","20:28:57","21:40:03","01:11:06","+02:00","false","false"
"Finance",,"2025-03-01","21:40:04","21:40:06","00:00:02","+02:00","false",
"Finance",,"2025-03-02","08:03:04","08:13:43","00:10:39","+02:00","false",
"Math","Measure theory","2025-03-02","08:36:18","10:41:07","02:04:49","+02:00","false","false"
"Math","Measure theory","2025-03-02","10:54:19","12:37:26","01:43:07","+02:00","false","false"
"Finance",,"2025-03-02","13:17:16","13:17:19","00:00:03","+02:00","false",
"Math","Probability","2025-03-02","13:17:22","13:29:33","00:12:11","+02:00","false","false"
"Finance",,"2025-03-02","13:30:17","13:47:29","00:17:12","+02:00","false",
"Math","Stats","2025-03-02","13:53:17","13:55:37","00:02:20","+02:00","false","false"
"Math","Probability","2025-03-02","13:55:39","14:15:47","00:20:08","+02:00","false","false"
"Math","Probability","2025-03-02","14:59:32","15:27:30","00:27:58","+02:00","false","false"
"Finance",,"2025-03-02","15:27:31","15:42:28","00:14:57","+02:00","false",
"Machine Learning",,"2025-03-02","15:42:31","15:49:44","00:07:13","+02:00","false",
"Math","Stats","2025-03-02","15:55:10","17:11:22","01:16:12","+02:00","false","false"
"Finance",,"2025-03-02","17:11:23","17:29:23","00:18:00","+02:00","false",
"Math","Stats","2025-03-02","17:36:05","18:39:31","01:03:26","+02:00","false","false"
"Programming",,"2025-03-02","19:44:31","20:37:21","00:52:50","+02:00","false",
"Programming",,"2025-03-02","20:38:08","21:15:06","00:36:58","+02:00","false",
"Finance",,"2025-03-02","21:22:07","22:22:39","01:00:32","+02:00","false",
"Physics",,"2025-03-03","07:57:16","08:44:07","00:46:51","+02:00","false",
"Physics",,"2025-03-03","08:51:53","10:39:37","01:47:44","+02:00","false",
"Physics",,"2025-03-03","11:32:50","12:56:23","01:23:33","+02:00","false",
"Finance",,"2025-03-03","13:37:21","13:42:02","00:04:41","+02:00","false",
"Programming",,"2025-03-03","13:42:04","14:28:00","00:45:56","+02:00","false",
"Finance",,"2025-03-03","14:28:01","15:04:44","00:36:43","+02:00","false",
"Work",,"2025-03-03","16:52:46","17:22:21","00:29:35","+02:00","false",
"Math","Stats","2025-03-03","17:22:23","17:38:00","00:15:37","+02:00","false","false"
"Work",,"2025-03-03","17:38:03","17:55:34","00:17:31","+02:00","false",
"Programming",,"2025-03-03","17:55:36","18:06:14","00:10:38","+02:00","false",
"Math","Measure theory","2025-03-03","18:06:18","19:13:44","01:07:26","+02:00","false","false"
"Math","Measure theory","2025-03-03","20:06:54","20:06:55","00:00:01","+02:00","false","false"
"Math","Stats","2025-03-03","20:06:56","21:06:32","00:59:36","+02:00","false","false"
"Math","Calc","2025-03-04","08:15:48","08:36:47","00:20:59","+02:00","false","false"
"Math","Stats","2025-03-04","08:36:49","08:36:50","00:00:01","+02:00","false","false"
"Math","Measure theory","2025-03-04","08:36:51","08:56:44","00:19:53","+02:00","false","false"
"Math","Numerical Analysis","2025-03-04","09:56:51","11:21:29","01:24:38","+02:00","false","false"
"Finance",,"2025-03-04","11:31:35","11:34:47","00:03:12","+02:00","false",
"Math","Complex Analysis","2025-03-04","11:36:15","13:01:50","01:25:35","+02:00","false","false"
"Programming",,"2025-03-04","13:42:30","13:47:00","00:04:30","+02:00","false",
"Programming",,"2025-03-04","13:51:05","14:53:59","01:02:54","+02:00","false",
"General CS",,"2025-03-04","14:54:02","15:02:50","00:08:48","+02:00","false",
"Math","Measure theory","2025-03-04","17:10:28","17:42:28","00:32:00","+02:00","false","false"
"Math","Probability","2025-03-04","18:32:03","19:50:50","01:18:47","+02:00","false","false"
"Physics",,"2025-03-04","20:06:08","20:57:40","00:51:32","+02:00","false",
"Math","Measure theory","2025-03-05","08:52:58","09:02:20","00:09:22","+02:00","false","false"
"Programming",,"2025-03-05","09:58:24","10:12:27","00:14:03","+02:00","false",
"Math","Numerical Analysis","2025-03-05","10:12:31","11:17:58","01:05:27","+02:00","false","false"
"Physics",,"2025-03-05","11:40:36","12:55:46","01:15:10","+02:00","false",
"Programming",,"2025-03-05","13:04:43","13:34:26","00:29:43","+02:00","false",
"Physics",,"2025-03-05","13:34:27","14:58:59","01:24:32","+02:00","false",
"Programming",,"2025-03-05","17:19:09","17:28:53","00:09:44","+02:00","false",
"Math","Numerical Analysis","2025-03-05","17:28:55","18:31:29","01:02:34","+02:00","false","false"
"Math","Numerical Analysis","2025-03-05","18:46:31","19:25:25","00:38:54","+02:00","false","false"
"Math","Numerical Analysis","2025-03-05","19:39:03","19:58:43","00:19:40","+02:00","false","false"
"Math","Measure theory","2025-03-05","21:27:34","21:30:45","00:03:11","+02:00","false","false"
